Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
248,3.6357674598693848,0.48663583397865295,88.91790008544922,-2.4478923425381933,-10.944187344583149,-82.95242575500451,-16.760994,18.76268,10.828627,63.823845,10.40445,-4.404764,-15.343437,3.3096836,2.9563541,57.176804,19.317026,12.959739,-0.8879809,5.392477,19.738096,-60.903618,87.86246,-17.033388,-1.3189054,33.179653,24.571556,43.21554,25.61723,-77.70941,18.611055,11.551302,-35.83084,14.285084,-8.285784
249,3.8253650665283203,0.6967623829841614,88.80319213867188,-3.3448605187568416,-10.769045600518654,-82.59974832631036,-14.543181,17.862427,9.506091,59.279865,11.396088,-5.964563,-18.866346,4.334783,2.9879863,64.11756,17.934425,13.935595,-1.6683164,6.984309,19.862068,-68.654495,89.70003,-22.056417,1.236148,32.90759,23.862823,44.261005,29.060062,-75.4897,18.101683,12.603171,-35.925957,14.199651,-8.731104
250,4.006308555603027,0.9019678235054016,88.581298828125,-4.179657392845651,-10.463323942593329,-82.24259315826858,-12.580155,17.059334,8.182062,54.916233,12.342963,-7.5065227,-22.757113,5.527512,3.138654,71.47696,16.1831,15.000033,-2.4197583,8.609284,19.769451,-76.82956,91.02704,-27.704847,4.1838346,32.6043,22.96933,45.390854,31.357752,-73.2539,18.630825,14.219223,-35.571556,14.001299,-9.228542
251,4.173284530639648,1.1100457906723022,88.25991821289062,-4.993810653955746,-10.079385395136702,-81.89280649271461,-10.833736,16.50611,6.986436,50.894627,13.131099,-8.890988,-26.89439,6.37006,2.8193412,78.86919,14.342196,15.000033,-3.07511,10.275116,19.52668,-85.68716,91.82887,-34.262726,7.550925,32.283806,21.944977,46.421658,33.139523,-70.952774,19.581413,16.138477,-35.032864,13.790696,-9.755994
252,4.333408832550049,1.3326128721237183,87.83969116210938,-5.813070899193548,-9.66790433651302,-81.55661096573505,-9.273985,16.30913,6.089575,47.38094,13.654706,-9.963197,-31.121,7.1515336,2.5197215,85.911705,12.657514,15.000033,-3.5975852,11.946818,19.244942,-95.40217,92.16268,-41.947536,11.323318,31.914576,20.840467,47.158394,34.78834,-68.49388,20.55621,18.108578,-34.614727,13.668485,-10.28466
253,4.485851764678955,1.576159954071045,87.33293914794922,-6.655680903653698,-9.194530212147665,-81.21141882329403,-7.9943953,16.557014,5.646619,44.425724,14.308843,-10.735568,-35.47543,7.904579,2.2289665,92.61606,11.166605,15.000033,-4.0394573,13.581313,18.972206,-106.165436,92.06292,-50.959984,15.6564865,31.347616,19.576878,47.613636,36.476524,-65.81501,21.339144,19.934822,-34.45913,13.690001,-10.791672
254,4.6313395500183105,1.8366003036499023,86.74433135986328,-7.542622251233122,-8.654529843775169,-80.87556099712847,-7.0079875,17.154919,5.5304174,41.9483,15.023414,-11.343513,-39.989098,8.658068,1.8412007,99.15472,9.747132,15.000033,-4.433684,15.133119,18.756859,-118.121124,91.469284,-61.37209,20.594746,30.411263,18.183191,47.867947,38.125183,-62.927635,21.988163,21.605932,-34.45963,13.77737,-11.282545
255,4.760585784912109,2.1185734272003174,86.0821762084961,-8.44036256378386,-8.138138685937614,-80.58697607707599,-6.1417437,17.879444,5.5360746,39.87793,15.019225,-11.761609,-44.53622,9.341981,1.3931166,105.40946,8.409017,15.000033,-4.829399,16.47041,18.708153,-131.00027,90.2465,-72.94006,25.97365,29.04529,16.837938,47.803425,39.460182,-59.87787,22.794739,23.265581,-34.558296,13.839319,-11.76801
256,4.897699356079102,2.425046682357788,85.36233520507812,-9.28306591412297,-7.7297930416506215,-80.36782100547848,-5.200689,18.499853,5.480647,38.10079,13.536893,-11.927199,-49.00285,9.914649,1.0037175,111.243546,7.171628,15.000033,-5.3337936,17.475456,18.808716,-143.51993,88.24937,-84.67427,31.595507,27.21468,15.739979,47.382504,40.182487,-56.748386,24.130919,25.219204,-34.690353,13.788468,-12.242806
257,5.025346755981445,2.736046552658081,84.58026123046875,-10.083736540596593,-7.400344664117956,-80.2354119854759,-4.0974655,18.974865,5.2970986,36.522766,9.907491,-11.700903,-53.484894,10.414502,0.7450163,116.64792,6.1387677,15.000033,-5.8433685,18.52177,18.418829,-151.28122,85.521416,-93.15227,37.655857,25.34691,15.115426,46.75134,40.591125,-53.644638,26.0504,27.98656,-34.8181,13.635899,-12.748617
258,5.160463809967041,3.039679765701294,83.77229309082031,-10.870294284702114,-7.126705076921512,-80.16148517428978,-2.9473186,19.419195,5.0637574,35.201782,4.706712,-11.126874,-58.002625,10.89063,0.55497485,121.70096,5.280389,15.000033,-6.0405097,19.810648,17.76584,-154.71756,82.33366,-97.68706,44.200386,23.773804,14.684199,45.667244,41.38378,-50.53476,27.695694,31.038553,-34.806217,13.444689,-13.329603
259,5.3013105392456055,3.3309531211853027,82.94422912597656,-11.621617701165018,-6.971791653294094,-80.1166530837099,-1.8967216,19.873686,4.8159847,34.282143,-0.9753266,-10.430181,-62.37965,11.313397,0.3705616,126.35628,4.4333525,15.000033,-6.0827556,21.015163,17.24747,-156.8715,78.84457,-100.705696,50.72814,21.84056,14.253918,44.421898,42.425095,-47.364216,28.976742,33.933643,-34.69234,13.1895275,-13.801452
260,5.436038017272949,3.6071903705596924,82.10664367675781,-12.31372634294832,-6.987853531353968,-80.07355264650526,-1.0744473,20.385635,4.631384,33.87398,-6.067603,-9.872012,-66.449776,11.633556,0.17645605,130.55768,3.430832,15.000033,-6.162346,21.930523,16.932484,-158.50494,75.197266,-102.76223,56.698772,19.21372,13.679726,43.44914,43.331116,-44.143726,30.264194,36.737892,-34.329628,12.879397,-13.995083
261,5.542560577392578,3.8834192752838135,81.2591323852539,-12.937914712310187,-7.231339813248377,-80.04657020449517,-0.48509425,20.991283,4.572499,34.05132,-10.516658,-9.54036,-70.22577,11.880243,0.09184527,134.29257,2.2482746,15.000033,-6.399619,22.85538,16.93457,-159.7241,72.45044,-103.93153,61.545082,16.070032,13.099596,42.698227,44.86474,-41.609676,31.103815,38.628994,-33.452473,12.508933,-13.762978
262,5.633021831512451,4.164689064025879,80.3981704711914,-13.493610047715972,-7.649606280363352,-80.0441955861179,-0.08101429,21.645836,4.58239,34.743473,-14.845639,-9.325271,-73.80189,12.08137,0.17024034,137.61633,0.95776117,15.000033,-6.6387277,23.673016,17.169912,-160.73541,70.03989,-104.61758,65.79672,12.484055,12.518849,41.98137,46.55145,-39.219707,31.786247,40.223045,-32.296043,12.088729,-13.266231
263,5.696648597717285,4.436855792999268,79.53718566894531,-13.971979588326597,-8.120316908187549,-80.03173943428436,0.07397022,22.29217,4.5857677,35.85685,-18.877306,-9.1856785,-77.19398,12.145778,0.30250174,140.5413,-0.36901343,15.000033,-6.956884,24.376938,17.546331,-161.57784,68.40643,-104.41748,68.57493,8.77023,11.742415,41.646088,48.68183,-37.428856,32.323273,40.93793,-30.98903,11.747801,-12.535942
264,5.744197368621826,4.702882289886475,78.69554138183594,-14.405844327829705,-8.536285605097152,-79.91828589347786,-0.08348363,22.888023,4.446023,37.304348,-22.420004,-9.060992,-80.33818,11.94517,0.3811688,143.05223,-1.7041569,15.000033,-7.807086,24.860888,17.795332,-161.85803,67.51159,-103.59435,69.54746,4.5564013,10.481583,42.448196,50.750336,-36.303852,32.947838,41.408897,-29.994276,11.238516,-11.267698
265,5.768687725067139,4.965968608856201,77.88800048828125,-14.673331780904125,-8.857791144316627,-79.85386332815654,-0.5680863,23.350084,4.366527,39.122562,-25.429508,-8.9055605,-83.50208,11.556457,0.5612714,145.12561,-2.9302077,15.000033,-8.924587,24.814548,17.759062,-161.72644,66.959274,-101.794,68.77557,-0.7967732,8.004922,44.194633,52.520954,-35.49463,33.93293,42.039974,-29.352043,10.787575,-9.792887
266,5.757473945617676,5.228777885437012,77.14994812011719,-14.847853089871586,-9.134694381786243,-79.65708510921236,-1.4275581,23.702679,4.1519175,41.388054,-28.024168,-8.742012,-86.543976,10.9049835,0.9350915,146.78514,-4.1703844,15.000033,-9.968956,24.190483,17.662027,-161.48146,66.41679,-98.38496,66.44791,-6.5608244,4.6330156,46.67594,54.092747,-34.504257,35.477215,42.76587,-28.757215,10.42797,-8.1064825
267,5.743574619293213,5.492044448852539,76.4904556274414,-14.910357544196291,-9.538249968265246,-79.45005582372508,-2.2546215,23.910555,3.9402573,43.814003,-30.205404,-8.592471,-89.272545,10.209855,1.4612898,148.094,-5.2720475,15.000033,-10.832041,23.213839,18.540285,-162.52722,66.133896,-94.84006,63.039253,-9.929252,1.4648023,48.067368,54.99803,-33.83088,36.958496,42.809235,-27.920893,10.270654,-6.953917
268,5.727555274963379,5.770538330078125,75.89401245117188,-14.884471030527724,-9.856220648969193,-79.31182748919124,-3.186067,23.980913,3.691449,46.18992,-31.930737,-8.482572,-91.91557,9.486185,2.0349839,149.06305,-5.9621425,15.000033,-11.119898,22.46624,19.186775,-162.94466,65.938614,-91.1785,59.796112,-10.7514,-0.935316,49.663685,55.76927,-33.14597,38.324535,42.857548,-27.342295,10.284409,-6.1763883
269,5.733293056488037,6.046612739562988,75.34737396240234,-14.651775372992839,-10.092221501402067,-79.2125898576044,-4.2841434,23.73522,3.362663,48.583706,-33.0313,-8.397899,-94.57159,8.727281,2.830043,149.69505,-6.0536118,15.000033,-8.387615,22.194836,20.758617,-164.04002,65.60139,-82.776245,55.454247,-5.028068,-1.1314397,49.24907,55.416286,-30.173332,39.637886,42.946487,-26.295864,10.771438,-6.989531
270,5.7592692375183105,6.30648136138916,74.87020874023438,-14.299271567583297,-10.36439358241196,-79.05394678641704,-5.403129,23.279964,2.952608,51.018658,-33.57511,-8.344626,-96.93033,7.889993,3.8340364,150.00632,-5.9087224,15.000033,-6.28798,22.39222,21.545763,-163.38826,65.89544,-77.30188,51.347893,0.8184607,-1.0205594,50.298386,54.45121,-26.247938,39.175083,45.09722,-27.825445,10.990249,-7.2928724
271,5.791903018951416,6.543953895568848,74.46294403076172,-13.883519467212654,-10.686811846198896,-78.95921985293383,-6.3214364,22.769648,2.6732934,53.234814,-33.845566,-8.307229,-98.95307,7.148659,4.8226466,150.0429,-5.6771913,15.000033,-4.545219,22.684294,22.38215,-162.92973,66.7729,-73.783356,47.281944,6.5538335,-0.81162333,51.729458,51.895893,-21.474962,38.161617,49.201073,-29.658617,11.232501,-8.0573015
272,5.8113837242126465,6.754801273345947,74.13130187988281,-13.494734650179558,-11.1128483429694,-79.0668183141999,-6.7666526,22.421707,2.7276483,54.95776,-34.13125,-8.29373,-100.63069,6.084637,5.326999,149.83513,-5.408522,14.187002,-2.9827478,23.01369,23.236927,-162.4239,68.00304,-71.17715,43.407158,11.097648,-0.93075985,53.484406,48.305744,-16.677462,36.683144,54.189877,-30.449148,11.516069,-9.459569
273,5.841137409210205,6.951969146728516,73.86181640625,-13.138711632108432,-11.68980748794987,-79.48279893459875,-6.6075654,22.300003,3.223895,56.09538,-34.46186,-8.318937,-101.87837,5.0863953,5.3606057,149.32518,-5.142915,13.085187,-1.3280368,23.463627,24.12972,-161.94896,69.47563,-69.350204,39.88953,14.552464,-1.5478067,56.031124,43.794804,-12.113958,34.64347,59.735832,-29.561245,11.803245,-11.747268
274,5.888386249542236,7.123634338378906,73.63801574707031,-12.803244139314575,-12.353338259686133,-80.14523413274158,-6.0461273,22.329021,4.0345774,56.82486,-34.71754,-8.382354,-102.71501,4.3697114,5.0912466,148.51286,-4.874491,12.187312,-0.15125309,23.703289,24.892998,-161.7572,70.25633,-69.31708,37.561047,17.952387,-2.2363722,59.43956,40.367,-10.1589155,32.977745,62.92841,-27.27316,12.007209,-14.19884
275,5.936644077301025,7.256645679473877,73.45626831054688,-12.568663463670708,-12.94116680278666,-80.89505010942457,-5.405169,22.511599,4.924576,57.292133,-34.938084,-8.471085,-103.20756,3.8183906,4.5503845,147.50688,-4.706555,11.534072,0.99583226,23.589022,25.27025,-161.33218,70.60494,-69.628944,35.414867,21.008503,-2.8115509,62.281384,38.730896,-9.430404,32.032505,63.29892,-24.400616,12.575519,-16.688885
276,5.9948296546936035,7.361443996429443,73.32304382324219,-12.315600711925377,-13.442808655146633,-81.74015214433328,-4.6752353,22.705425,5.973807,57.485237,-35.1265,-8.528171,-103.368034,3.9563458,4.0241165,146.41994,-4.691793,11.572068,1.6922201,23.3477,25.843042,-161.09825,70.86111,-70.02648,33.51051,23.2162,-3.283852,63.860447,36.035313,-8.98268,30.77754,64.43409,-22.050714,12.902117,-19.34612
277,6.021473407745361,7.4355149269104,73.24579620361328,-12.14876933424825,-13.852630418038656,-82.62593256568385,-3.8887484,23.026426,7.1014085,57.452377,-35.36245,-8.570471,-103.10127,4.94418,3.4917626,145.22319,-4.924857,12.517938,1.8653412,22.818663,26.389656,-160.80992,71.039154,-70.332825,31.617678,24.190561,-3.83934,63.518787,32.6488,-8.7523575,29.349775,65.94876,-20.45727,13.122266,-21.786875
278,6.066986560821533,7.474294185638428,73.21267700195312,-12.01630678792894,-14.224030034482697,-83.56209627177046,-2.9480462,23.407246,8.348799,57.138607,-35.599533,-8.590201,-102.409065,6.7128673,3.0431385,143.89418,-5.386761,14.281829,1.7591528,22.104176,26.989012,-160.5673,71.16844,-70.53424,29.704046,24.210367,-4.4867363,61.671482,28.47289,-8.722055,27.523905,67.787796,-19.33647,13.286092,-24.157848
279,6.140070915222168,7.498527526855469,73.23785400390625,-11.86299970210281,-14.54869585131531,-84.43894350698767,-1.9379482,23.691254,9.585515,56.550865,-35.701717,-8.5690365,-101.49281,7.7890263,2.456204,142.53596,-5.871969,15.000033,1.4859066,21.414026,27.684872,-160.3852,71.27555,-70.60598,28.071001,23.74175,-4.955577,59.18064,23.45003,-8.937715,25.010414,69.98883,-19.049622,13.288223,-26.148212
280,6.194859027862549,7.570339202880859,73.3735122680664,-11.693993556182406,-14.64649360268508,-85.22881130264997,-1.1939034,23.844408,10.66641,55.79255,-35.565014,-8.506883,-100.63707,8.06991,1.8564137,141.19437,-6.2028265,15.000033,1.1990567,20.578972,28.00051,-159.89665,71.321236,-70.751335,26.838074,23.551567,-5.1857767,57.20038,18.886103,-9.41165,22.733236,71.40089,-19.259483,13.34822,-27.951517
281,6.232879638671875,7.651214122772217,73.58247375488281,-11.50695611748732,-14.56491428646176,-85.86561928801763,-0.68784887,23.815554,11.550666,54.84898,-35.176067,-8.370838,-99.641205,8.002384,1.479155,139.8993,-6.5017014,15.000033,0.76845473,20.110474,28.329714,-159.74982,71.303825,-71.438065,26.84696,23.441217,-5.0963535,56.148525,13.254916,-10.569392,18.92132,73.410774,-21.474157,13.01894,-28.564077
282,6.266727924346924,7.701192855834961,73.8564453125,-11.304856965673352,-14.114076134243769,-86.40878365615198,-0.64148444,23.664446,12.249988,53.775448,-34.59714,-8.17708,-98.75187,7.637676,1.2297653,138.59167,-6.709339,15.000033,0.29949403,18.965328,28.020123,-159.11299,71.2243,-72.076004,26.549215,23.802738,-4.638587,55.051353,10.0318985,-11.577389,17.031368,72.33098,-22.622166,13.947491,-30.168972
283,6.32402229309082,7.757528305053711,74.20207977294922,-11.139725436225365,-13.641151831444182,-86.91063725057994,-0.54186755,23.47646,12.9028425,52.469532,-33.825893,-7.9813504,-97.640045,7.1192374,1.0140505,137.28691,-6.922246,15.000033,-0.31155214,18.361206,27.930809,-159.1641,70.77193,-73.715355,27.728058,23.487364,-4.1601915,54.577488,7.4403424,-14.289194,13.818261,69.76402,-25.480457,14.260918,-30.184328
284,6.382752418518066,7.810581684112549,74.60826873779297,-10.927325942430357,-13.126294600290665,-87.4596321293385,-0.34808427,23.197756,13.601435,50.885067,-32.826912,-7.8141346,-96.50099,6.506035,0.8341811,135.9985,-7.0613785,15.000033,-0.8170755,17.588568,27.676537,-158.81798,70.29321,-75.0281,28.59711,23.095808,-3.6763475,53.74622,5.0382957,-16.684462,11.703567,66.90734,-27.334902,14.605116,-30.915173
285,6.450370788574219,7.859670162200928,75.07301330566406,-10.65104685493871,-12.612080883396237,-88.0328574105687,0.017305639,22.773357,14.350206,48.954803,-31.628012,-7.6691484,-95.28754,5.755573,0.7276319,134.80386,-7.2216167,15.000033,-1.2668598,16.772633,27.375053,-158.3886,69.77604,-76.44208,29.528917,22.251461,-3.2015462,52.788742,2.5196524,-19.00081,10.002104,63.917023,-28.773666,14.609222,-32.013218
286,6.510079860687256,7.898060321807861,75.59175872802734,-10.346343809070541,-12.05567637443103,-88.60038131769875,0.4607685,22.227383,15.097559,46.722523,-30.231512,-7.54042,-93.97665,4.8283863,0.65781075,133.66873,-7.3942785,15.000033,-1.6914662,15.959385,26.997099,-157.871,69.20368,-77.94338,30.66085,21.057894,-2.6675546,51.787926,-0.035229366,-21.365719,8.534837,60.656986,-30.029211,14.387516,-33.29016
287,6.5803303718566895,7.900543689727783,76.17442321777344,-10.061350601547662,-11.498891247106034,-89.20512594959143,1.0005898,21.664465,15.855514,44.284714,-28.580444,-7.4596863,-92.50974,3.8582678,0.5099961,132.46397,-7.4617558,15.000033,-2.0503035,15.153534,26.580017,-157.1976,68.649956,-79.43542,31.739874,19.662252,-2.1537669,50.68418,-2.832475,-23.647583,7.466413,57.490116,-31.235106,14.16126,-34.64927
288,6.638533592224121,7.876521110534668,76.81163787841797,-9.84638999798457,-10.980510974955907,-89.8979743242798,1.6467812,21.197975,16.640787,41.75122,-26.624014,-7.45539,-90.83123,2.9986336,0.17245251,131.04898,-7.3001056,15.000033,-2.3428843,14.36517,26.155212,-156.32135,68.17295,-80.901184,32.577637,18.193243,-1.7335229,49.44913,-6.0042353,-25.821005,7.0250826,54.660423,-32.512657,14.124266,-35.923172
289,6.69192361831665,7.843931674957275,77.49958801269531,-9.700789162021366,-10.503414154101929,-90.7394376910516,2.4807134,20.811687,17.497284,38.99761,-24.347067,-7.508676,-88.94053,2.246445,-0.4059653,129.45927,-6.9308796,15.000033,-2.5031104,13.607479,25.698408,-155.17572,67.82306,-82.16373,33.074715,16.505629,-1.4855945,48.00019,-9.498999,-27.940268,7.3942533,52.060585,-33.974827,14.228416,-37.187874
290,6.725602626800537,7.781238079071045,78.22763061523438,-9.59770005329299,-10.050628750560666,-91.69146522218797,3.4547439,20.449436,18.394674,36.04119,-21.791494,-7.611431,-86.84807,1.5571404,-1.1618694,127.74763,-6.4130774,15.000033,-2.5202692,12.900857,25.176535,-153.6731,67.65636,-83.11816,33.2606,14.600947,-1.3113792,46.39246,-13.170727,-30.008543,8.382367,49.47816,-35.52673,14.409376,-38.490803
291,6.737834930419922,7.705264568328857,78.99141693115234,-9.547417745906012,-9.62649851545618,-92.66194003808836,4.3788214,20.173302,19.246105,33.21749,-18.989233,-7.7979836,-84.53362,1.0330818,-2.0194507,125.79171,-5.6486354,15.000033,-2.457614,12.293131,24.597338,-151.67056,67.70666,-83.80501,33.199223,12.825729,-1.0465667,44.82571,-16.937975,-32.014885,9.642071,46.93254,-36.956234,14.7923,-39.558502
292,6.700102806091309,7.61353063583374,79.77826690673828,-9.56213562758346,-9.232375438777721,-93.559984482941,5.062014,20.055355,19.96861,30.863676,-15.963614,-8.096866,-81.988525,0.7737325,-2.8861969,123.465294,-4.530271,15.000033,-2.378424,11.827029,23.939144,-148.91588,67.98723,-84.22093,32.96424,11.54946,-0.55705094,43.515385,-20.766613,-33.949463,10.865617,44.544487,-38.060337,15.484391,-40.112698
293,6.626821517944336,7.510837078094482,80.58445739746094,-9.704419154750193,-8.846384016315227,-94.41593998092956,5.49839,20.207516,20.592007,28.987062,-12.615524,-8.587926,-79.20268,0.8855326,-3.8219652,120.70256,-2.8565798,15.000033,-2.2263584,11.630703,23.067589,-144.94867,68.51149,-84.15976,32.50535,10.945984,0.08531846,42.811646,-24.688656,-35.823517,12.09026,42.420074,-38.730915,16.63765,-40.006264
294,6.538984775543213,7.3925323486328125,81.39654541015625,-9.94250302009539,-8.471984328368762,-95.26447253171096,5.7448964,20.562185,21.116892,27.478308,-8.978037,-9.220144,-76.19155,1.3170837,-4.778577,117.57327,-0.74313587,15.000033,-1.9406192,11.73072,21.874012,-139.31917,69.29194,-83.12638,31.711634,10.900071,0.83803636,42.606453,-28.724512,-37.659763,13.547836,40.625053,-39.147484,18.139578,-39.40397
295,6.421853065490723,7.260497093200684,82.21159362792969,-10.137417058676057,-8.142255925726635,-96.01700110081181,5.7351136,20.937376,21.433943,26.440514,-5.250555,-9.8323765,-72.9871,1.9132774,-5.5235457,114.154205,1.4456736,15.000033,-1.6274899,11.986629,20.499416,-132.06406,70.31905,-80.8841,30.57896,11.309461,1.8450867,42.350624,-32.891228,-39.47341,15.238718,39.17246,-39.53059,19.689367,-38.48498
296,6.275670051574707,7.144256591796875,83.01886749267578,-10.164753627352065,-7.8857355713901836,-96.59287649141088,5.416826,21.186708,21.46432,25.96005,-1.6208708,-10.283642,-69.60969,2.4886498,-5.8765826,110.51018,3.3531106,15.000033,-1.4180164,12.209752,19.202671,-123.59953,71.5499,-77.5105,29.131285,12.012223,3.2327192,41.42578,-37.202442,-41.26445,17.094357,37.956146,-40.068264,20.977636,-37.418385
